n,L,K,p.value,epsilon,seed
600,75,100,0.009900990099009901,0.45,88
600,75,100,0.43564356435643564,0,89
600,75,100,0.15841584158415842,0.05,89
600,75,100,0.04950495049504951,0.09999999999999999,89
600,75,100,0.0297029702970297,0.15000000000000002,89
600,75,100,0.009900990099009901,0.2,89
600,75,100,0.009900990099009901,0.25,89
600,75,100,0.009900990099009901,0.3,89
600,75,100,0.009900990099009901,0.35000000000000003,89
600,75,100,0.009900990099009901,0.4,89
600,75,100,0.009900990099009901,0.45,89
600,75,100,0.2079207920792079,0,90
600,75,100,0.009900990099009901,0.05,90
600,75,100,0.009900990099009901,0.09999999999999999,90
600,75,100,0.009900990099009901,0.15000000000000002,90
600,75,100,0.009900990099009901,0.2,90
600,75,100,0.009900990099009901,0.25,90
600,75,100,0.009900990099009901,0.3,90
600,75,100,0.009900990099009901,0.35000000000000003,90
600,75,100,0.009900990099009901,0.4,90
600,75,100,0.009900990099009901,0.45,90
600,75,100,0.37623762376237624,0,91
600,75,100,0.0594059405940594,0.05,91
600,75,100,0.019801980198019802,0.09999999999999999,91
600,75,100,0.009900990099009901,0.15000000000000002,91
600,75,100,0.009900990099009901,0.2,91
600,75,100,0.009900990099009901,0.25,91
600,75,100,0.009900990099009901,0.3,91
600,75,100,0.009900990099009901,0.35000000000000003,91
600,75,100,0.009900990099009901,0.4,91
600,75,100,0.009900990099009901,0.45,91
600,75,100,0.7326732673267327,0,92
600,75,100,0.039603960396039604,0.05,92
600,75,100,0.009900990099009901,0.09999999999999999,92
600,75,100,0.009900990099009901,0.15000000000000002,92
600,75,100,0.009900990099009901,0.2,92
600,75,100,0.009900990099009901,0.25,92
600,75,100,0.009900990099009901,0.3,92
600,75,100,0.009900990099009901,0.35000000000000003,92
600,75,100,0.009900990099009901,0.4,92
600,75,100,0.009900990099009901,0.45,92
600,75,100,0.4158415841584158,0,93
600,75,100,0.21782178217821782,0.05,93
600,75,100,0.1188118811881188,0.09999999999999999,93
600,75,100,0.009900990099009901,0.15000000000000002,93
600,75,100,0.009900990099009901,0.2,93
600,75,100,0.009900990099009901,0.25,93
600,75,100,0.009900990099009901,0.3,93
600,75,100,0.009900990099009901,0.35000000000000003,93
600,75,100,0.009900990099009901,0.4,93
600,75,100,0.009900990099009901,0.45,93
600,75,100,0.3564356435643564,0,94
600,75,100,0.594059405940594,0.05,94
600,75,100,0.33663366336633666,0.09999999999999999,94
600,75,100,0.2376237623762376,0.15000000000000002,94
600,75,100,0.009900990099009901,0.2,94
600,75,100,0.009900990099009901,0.25,94
600,75,100,0.009900990099009901,0.3,94
600,75,100,0.009900990099009901,0.35000000000000003,94
600,75,100,0.009900990099009901,0.4,94
600,75,100,0.009900990099009901,0.45,94
600,75,100,0.0297029702970297,0,95
600,75,100,0.44554455445544555,0.05,95
600,75,100,0.16831683168316833,0.09999999999999999,95
600,75,100,0.009900990099009901,0.15000000000000002,95
600,75,100,0.009900990099009901,0.2,95
600,75,100,0.009900990099009901,0.25,95
600,75,100,0.009900990099009901,0.3,95
600,75,100,0.009900990099009901,0.35000000000000003,95
600,75,100,0.009900990099009901,0.4,95
600,75,100,0.009900990099009901,0.45,95
600,75,100,0.24752475247524752,0,96
600,75,100,0.2079207920792079,0.05,96
600,75,100,0.07920792079207921,0.09999999999999999,96
600,75,100,0.019801980198019802,0.15000000000000002,96
600,75,100,0.019801980198019802,0.2,96
600,75,100,0.019801980198019802,0.25,96
600,75,100,0.009900990099009901,0.3,96
600,75,100,0.009900990099009901,0.35000000000000003,96
600,75,100,0.009900990099009901,0.4,96
600,75,100,0.009900990099009901,0.45,96
600,75,100,0.37623762376237624,0,97
600,75,100,0.594059405940594,0.05,97
600,75,100,0.18811881188118812,0.09999999999999999,97
600,75,100,0.06930693069306931,0.15000000000000002,97
600,75,100,0.009900990099009901,0.2,97
600,75,100,0.009900990099009901,0.25,97
600,75,100,0.009900990099009901,0.3,97
600,75,100,0.009900990099009901,0.35000000000000003,97
600,75,100,0.009900990099009901,0.4,97
600,75,100,0.009900990099009901,0.45,97
600,75,100,0.5148514851485149,0,98
600,75,100,0.7722772277227723,0.05,98
600,75,100,0.24752475247524752,0.09999999999999999,98
600,75,100,0.07920792079207921,0.15000000000000002,98
600,75,100,0.009900990099009901,0.2,98
600,75,100,0.009900990099009901,0.25,98
600,75,100,0.009900990099009901,0.3,98
600,75,100,0.009900990099009901,0.35000000000000003,98
600,75,100,0.009900990099009901,0.4,98
600,75,100,0.009900990099009901,0.45,98
600,75,100,0.5643564356435643,0,99
600,75,100,0.1188118811881188,0.05,99
600,75,100,0.009900990099009901,0.09999999999999999,99
600,75,100,0.009900990099009901,0.15000000000000002,99
600,75,100,0.009900990099009901,0.2,99
600,75,100,0.009900990099009901,0.25,99
600,75,100,0.009900990099009901,0.3,99
600,75,100,0.009900990099009901,0.35000000000000003,99
600,75,100,0.009900990099009901,0.4,99
600,75,100,0.009900990099009901,0.45,99
600,75,100,0.7623762376237624,0,100
600,75,100,0.09900990099009901,0.05,100
600,75,100,0.0891089108910891,0.09999999999999999,100
600,75,100,0.009900990099009901,0.15000000000000002,100
600,75,100,0.009900990099009901,0.2,100
600,75,100,0.009900990099009901,0.25,100
600,75,100,0.009900990099009901,0.3,100
600,75,100,0.009900990099009901,0.35000000000000003,100
600,75,100,0.009900990099009901,0.4,100
600,75,100,0.009900990099009901,0.45,100
1200,150,100,0.7821782178217822,0,1
1200,150,100,0.009900990099009901,0.05,1
1200,150,100,0.009900990099009901,0.09999999999999999,1
1200,150,100,0.009900990099009901,0.15000000000000002,1
1200,150,100,0.009900990099009901,0.2,1
1200,150,100,0.009900990099009901,0.25,1
1200,150,100,0.009900990099009901,0.3,1
1200,150,100,0.009900990099009901,0.35000000000000003,1
1200,150,100,0.009900990099009901,0.4,1
1200,150,100,0.009900990099009901,0.45,1
1200,150,100,0.5445544554455446,0,2
1200,150,100,0.009900990099009901,0.05,2
1200,150,100,0.009900990099009901,0.09999999999999999,2
1200,150,100,0.009900990099009901,0.15000000000000002,2
1200,150,100,0.009900990099009901,0.2,2
1200,150,100,0.009900990099009901,0.25,2
1200,150,100,0.009900990099009901,0.3,2
1200,150,100,0.009900990099009901,0.35000000000000003,2
1200,150,100,0.009900990099009901,0.4,2
1200,150,100,0.009900990099009901,0.45,2
1200,150,100,0.9207920792079208,0,3
1200,150,100,0.04950495049504951,0.05,3
1200,150,100,0.009900990099009901,0.09999999999999999,3
1200,150,100,0.009900990099009901,0.15000000000000002,3
1200,150,100,0.009900990099009901,0.2,3
1200,150,100,0.009900990099009901,0.25,3
1200,150,100,0.009900990099009901,0.3,3
1200,150,100,0.009900990099009901,0.35000000000000003,3
1200,150,100,0.009900990099009901,0.4,3
1200,150,100,0.009900990099009901,0.45,3
1200,150,100,0.7821782178217822,0,4
1200,150,100,0.36633663366336633,0.05,4
1200,150,100,0.09900990099009901,0.09999999999999999,4
1200,150,100,0.0297029702970297,0.15000000000000002,4
1200,150,100,0.019801980198019802,0.2,4
1200,150,100,0.009900990099009901,0.25,4
1200,150,100,0.009900990099009901,0.3,4
1200,150,100,0.009900990099009901,0.35000000000000003,4
1200,150,100,0.009900990099009901,0.4,4
1200,150,100,0.009900990099009901,0.45,4
1200,150,100,0.38613861386138615,0,5
1200,150,100,0.1782178217821782,0.05,5
1200,150,100,0.009900990099009901,0.09999999999999999,5
1200,150,100,0.009900990099009901,0.15000000000000002,5
1200,150,100,0.009900990099009901,0.2,5
1200,150,100,0.009900990099009901,0.25,5
1200,150,100,0.009900990099009901,0.3,5
1200,150,100,0.009900990099009901,0.35000000000000003,5
1200,150,100,0.009900990099009901,0.4,5
1200,150,100,0.009900990099009901,0.45,5
1200,150,100,0.5346534653465347,0,6
1200,150,100,0.009900990099009901,0.05,6
1200,150,100,0.009900990099009901,0.09999999999999999,6
1200,150,100,0.009900990099009901,0.15000000000000002,6
1200,150,100,0.009900990099009901,0.2,6
1200,150,100,0.009900990099009901,0.25,6
1200,150,100,0.009900990099009901,0.3,6
1200,150,100,0.009900990099009901,0.35000000000000003,6
1200,150,100,0.009900990099009901,0.4,6
1200,150,100,0.009900990099009901,0.45,6
1200,150,100,0.6138613861386139,0,7
1200,150,100,0.0297029702970297,0.05,7
1200,150,100,0.009900990099009901,0.09999999999999999,7
1200,150,100,0.009900990099009901,0.15000000000000002,7
1200,150,100,0.009900990099009901,0.2,7
1200,150,100,0.009900990099009901,0.25,7
1200,150,100,0.009900990099009901,0.3,7
1200,150,100,0.009900990099009901,0.35000000000000003,7
1200,150,100,0.009900990099009901,0.4,7
1200,150,100,0.009900990099009901,0.45,7
1200,150,100,0.5544554455445545,0,8
1200,150,100,0.009900990099009901,0.05,8
1200,150,100,0.009900990099009901,0.09999999999999999,8
1200,150,100,0.009900990099009901,0.15000000000000002,8
1200,150,100,0.009900990099009901,0.2,8
1200,150,100,0.009900990099009901,0.25,8
1200,150,100,0.009900990099009901,0.3,8
1200,150,100,0.009900990099009901,0.35000000000000003,8
1200,150,100,0.009900990099009901,0.4,8
1200,150,100,0.009900990099009901,0.45,8
1200,150,100,0.3069306930693069,0,9
1200,150,100,0.38613861386138615,0.05,9
1200,150,100,0.1188118811881188,0.09999999999999999,9
1200,150,100,0.009900990099009901,0.15000000000000002,9
1200,150,100,0.009900990099009901,0.2,9
1200,150,100,0.009900990099009901,0.25,9
1200,150,100,0.009900990099009901,0.3,9
1200,150,100,0.009900990099009901,0.35000000000000003,9
1200,150,100,0.009900990099009901,0.4,9
1200,150,100,0.009900990099009901,0.45,9
1200,150,100,0.7128712871287128,0,10
1200,150,100,0.0594059405940594,0.05,10
1200,150,100,0.0297029702970297,0.09999999999999999,10
1200,150,100,0.0297029702970297,0.15000000000000002,10
1200,150,100,0.009900990099009901,0.2,10
1200,150,100,0.009900990099009901,0.25,10
1200,150,100,0.009900990099009901,0.3,10
1200,150,100,0.009900990099009901,0.35000000000000003,10
1200,150,100,0.009900990099009901,0.4,10
1200,150,100,0.009900990099009901,0.45,10
1200,150,100,0.693069306930693,0,11
1200,150,100,0.0297029702970297,0.05,11
1200,150,100,0.009900990099009901,0.09999999999999999,11
1200,150,100,0.009900990099009901,0.15000000000000002,11
1200,150,100,0.009900990099009901,0.2,11
1200,150,100,0.009900990099009901,0.25,11
1200,150,100,0.009900990099009901,0.3,11
1200,150,100,0.009900990099009901,0.35000000000000003,11
1200,150,100,0.009900990099009901,0.4,11
1200,150,100,0.009900990099009901,0.45,11
1200,150,100,0.693069306930693,0,12
1200,150,100,0.22772277227722773,0.05,12
1200,150,100,0.039603960396039604,0.09999999999999999,12
1200,150,100,0.009900990099009901,0.15000000000000002,12
1200,150,100,0.009900990099009901,0.2,12
1200,150,100,0.009900990099009901,0.25,12
1200,150,100,0.009900990099009901,0.3,12
1200,150,100,0.009900990099009901,0.35000000000000003,12
1200,150,100,0.009900990099009901,0.4,12
1200,150,100,0.009900990099009901,0.45,12
1200,150,100,0.8316831683168316,0,13
1200,150,100,0.5841584158415841,0.05,13
1200,150,100,0.10891089108910891,0.09999999999999999,13
1200,150,100,0.019801980198019802,0.15000000000000002,13
1200,150,100,0.009900990099009901,0.2,13
1200,150,100,0.009900990099009901,0.25,13
1200,150,100,0.009900990099009901,0.3,13
1200,150,100,0.009900990099009901,0.35000000000000003,13
1200,150,100,0.009900990099009901,0.4,13
1200,150,100,0.009900990099009901,0.45,13
1200,150,100,0.1782178217821782,0,14
1200,150,100,0.039603960396039604,0.05,14
1200,150,100,0.039603960396039604,0.09999999999999999,14
1200,150,100,0.009900990099009901,0.15000000000000002,14
1200,150,100,0.009900990099009901,0.2,14
1200,150,100,0.009900990099009901,0.25,14
1200,150,100,0.009900990099009901,0.3,14
1200,150,100,0.009900990099009901,0.35000000000000003,14
1200,150,100,0.009900990099009901,0.4,14
1200,150,100,0.009900990099009901,0.45,14
1200,150,100,0.7425742574257426,0,15
1200,150,100,0.0594059405940594,0.05,15
1200,150,100,0.009900990099009901,0.09999999999999999,15
1200,150,100,0.009900990099009901,0.15000000000000002,15
1200,150,100,0.009900990099009901,0.2,15
1200,150,100,0.009900990099009901,0.25,15
1200,150,100,0.009900990099009901,0.3,15
1200,150,100,0.009900990099009901,0.35000000000000003,15
1200,150,100,0.009900990099009901,0.4,15
1200,150,100,0.009900990099009901,0.45,15
1200,150,100,0.6336633663366337,0,16
1200,150,100,0.40594059405940597,0.05,16
1200,150,100,0.09900990099009901,0.09999999999999999,16
1200,150,100,0.039603960396039604,0.15000000000000002,16
1200,150,100,0.009900990099009901,0.2,16
1200,150,100,0.009900990099009901,0.25,16
1200,150,100,0.009900990099009901,0.3,16
1200,150,100,0.009900990099009901,0.35000000000000003,16
1200,150,100,0.009900990099009901,0.4,16
1200,150,100,0.009900990099009901,0.45,16
1200,150,100,0.6831683168316832,0,17
1200,150,100,0.019801980198019802,0.05,17
1200,150,100,0.009900990099009901,0.09999999999999999,17
1200,150,100,0.009900990099009901,0.15000000000000002,17
1200,150,100,0.009900990099009901,0.2,17
1200,150,100,0.009900990099009901,0.25,17
1200,150,100,0.009900990099009901,0.3,17
1200,150,100,0.009900990099009901,0.35000000000000003,17
1200,150,100,0.009900990099009901,0.4,17
1200,150,100,0.009900990099009901,0.45,17
1200,150,100,0.8415841584158416,0,18
1200,150,100,0.32673267326732675,0.05,18
1200,150,100,0.039603960396039604,0.09999999999999999,18
1200,150,100,0.009900990099009901,0.15000000000000002,18
1200,150,100,0.009900990099009901,0.2,18
1200,150,100,0.009900990099009901,0.25,18
1200,150,100,0.009900990099009901,0.3,18
1200,150,100,0.009900990099009901,0.35000000000000003,18
1200,150,100,0.009900990099009901,0.4,18
1200,150,100,0.009900990099009901,0.45,18
1200,150,100,0.6138613861386139,0,19
1200,150,100,0.009900990099009901,0.05,19
1200,150,100,0.009900990099009901,0.09999999999999999,19
1200,150,100,0.009900990099009901,0.15000000000000002,19
1200,150,100,0.009900990099009901,0.2,19
1200,150,100,0.009900990099009901,0.25,19
1200,150,100,0.009900990099009901,0.3,19
1200,150,100,0.009900990099009901,0.35000000000000003,19
1200,150,100,0.009900990099009901,0.4,19
1200,150,100,0.009900990099009901,0.45,19
1200,150,100,0.4752475247524752,0,20
1200,150,100,0.5346534653465347,0.05,20
1200,150,100,0.3069306930693069,0.09999999999999999,20
1200,150,100,0.009900990099009901,0.15000000000000002,20
1200,150,100,0.009900990099009901,0.2,20
1200,150,100,0.009900990099009901,0.25,20
1200,150,100,0.009900990099009901,0.3,20
1200,150,100,0.009900990099009901,0.35000000000000003,20
1200,150,100,0.009900990099009901,0.4,20
1200,150,100,0.009900990099009901,0.45,20
1200,150,100,0.8910891089108911,0,21
1200,150,100,0.32673267326732675,0.05,21
1200,150,100,0.12871287128712872,0.09999999999999999,21
1200,150,100,0.009900990099009901,0.15000000000000002,21
1200,150,100,0.009900990099009901,0.2,21
1200,150,100,0.009900990099009901,0.25,21
1200,150,100,0.009900990099009901,0.3,21
1200,150,100,0.009900990099009901,0.35000000000000003,21
1200,150,100,0.009900990099009901,0.4,21
1200,150,100,0.009900990099009901,0.45,21
1200,150,100,0.48514851485148514,0,22
1200,150,100,0.5742574257425742,0.05,22
1200,150,100,0.16831683168316833,0.09999999999999999,22
1200,150,100,0.019801980198019802,0.15000000000000002,22
1200,150,100,0.009900990099009901,0.2,22
1200,150,100,0.009900990099009901,0.25,22
1200,150,100,0.009900990099009901,0.3,22
1200,150,100,0.009900990099009901,0.35000000000000003,22
1200,150,100,0.009900990099009901,0.4,22
1200,150,100,0.009900990099009901,0.45,22
1200,150,100,0.9603960396039604,0,23
1200,150,100,0.19801980198019803,0.05,23
1200,150,100,0.0297029702970297,0.09999999999999999,23
1200,150,100,0.009900990099009901,0.15000000000000002,23
1200,150,100,0.009900990099009901,0.2,23
1200,150,100,0.009900990099009901,0.25,23
1200,150,100,0.009900990099009901,0.3,23
1200,150,100,0.009900990099009901,0.35000000000000003,23
1200,150,100,0.009900990099009901,0.4,23
1200,150,100,0.009900990099009901,0.45,23
1200,150,100,0.594059405940594,0,24
1200,150,100,0.13861386138613863,0.05,24
1200,150,100,0.019801980198019802,0.09999999999999999,24
1200,150,100,0.009900990099009901,0.15000000000000002,24
1200,150,100,0.009900990099009901,0.2,24
1200,150,100,0.009900990099009901,0.25,24
1200,150,100,0.009900990099009901,0.3,24
1200,150,100,0.009900990099009901,0.35000000000000003,24
1200,150,100,0.009900990099009901,0.4,24
1200,150,100,0.009900990099009901,0.45,24
1200,150,100,0.49504950495049505,0,25
1200,150,100,0.18811881188118812,0.05,25
1200,150,100,0.009900990099009901,0.09999999999999999,25
1200,150,100,0.009900990099009901,0.15000000000000002,25
1200,150,100,0.009900990099009901,0.2,25
1200,150,100,0.009900990099009901,0.25,25
1200,150,100,0.009900990099009901,0.3,25
1200,150,100,0.009900990099009901,0.35000000000000003,25
1200,150,100,0.009900990099009901,0.4,25
1200,150,100,0.009900990099009901,0.45,25
1200,150,100,0.13861386138613863,0,26
1200,150,100,0.039603960396039604,0.05,26
1200,150,100,0.009900990099009901,0.09999999999999999,26
1200,150,100,0.009900990099009901,0.15000000000000002,26
1200,150,100,0.009900990099009901,0.2,26
1200,150,100,0.009900990099009901,0.25,26
1200,150,100,0.009900990099009901,0.3,26
1200,150,100,0.009900990099009901,0.35000000000000003,26
1200,150,100,0.009900990099009901,0.4,26
1200,150,100,0.009900990099009901,0.45,26
1200,150,100,0.7524752475247525,0,27
1200,150,100,0.019801980198019802,0.05,27
1200,150,100,0.009900990099009901,0.09999999999999999,27
1200,150,100,0.009900990099009901,0.15000000000000002,27
1200,150,100,0.009900990099009901,0.2,27
1200,150,100,0.009900990099009901,0.25,27
1200,150,100,0.009900990099009901,0.3,27
1200,150,100,0.009900990099009901,0.35000000000000003,27
1200,150,100,0.009900990099009901,0.4,27
1200,150,100,0.009900990099009901,0.45,27
1200,150,100,0.019801980198019802,0,28
1200,150,100,0.2376237623762376,0.05,28
1200,150,100,0.009900990099009901,0.09999999999999999,28
1200,150,100,0.009900990099009901,0.15000000000000002,28
1200,150,100,0.009900990099009901,0.2,28
1200,150,100,0.009900990099009901,0.25,28
1200,150,100,0.009900990099009901,0.3,28
1200,150,100,0.009900990099009901,0.35000000000000003,28
1200,150,100,0.009900990099009901,0.4,28
1200,150,100,0.009900990099009901,0.45,28
1200,150,100,0.16831683168316833,0,29
1200,150,100,0.12871287128712872,0.05,29
1200,150,100,0.0297029702970297,0.09999999999999999,29
1200,150,100,0.019801980198019802,0.15000000000000002,29
1200,150,100,0.009900990099009901,0.2,29
1200,150,100,0.009900990099009901,0.25,29
1200,150,100,0.009900990099009901,0.3,29
1200,150,100,0.009900990099009901,0.35000000000000003,29
1200,150,100,0.009900990099009901,0.4,29
1200,150,100,0.009900990099009901,0.45,29
1200,150,100,0.9108910891089109,0,30
1200,150,100,0.33663366336633666,0.05,30
1200,150,100,0.04950495049504951,0.09999999999999999,30
1200,150,100,0.009900990099009901,0.15000000000000002,30
1200,150,100,0.009900990099009901,0.2,30
1200,150,100,0.009900990099009901,0.25,30
1200,150,100,0.009900990099009901,0.3,30
1200,150,100,0.009900990099009901,0.35000000000000003,30
1200,150,100,0.009900990099009901,0.4,30
1200,150,100,0.009900990099009901,0.45,30
1200,150,100,0.6435643564356436,0,31
1200,150,100,0.5445544554455446,0.05,31
1200,150,100,0.16831683168316833,0.09999999999999999,31
1200,150,100,0.039603960396039604,0.15000000000000002,31
1200,150,100,0.009900990099009901,0.2,31
1200,150,100,0.009900990099009901,0.25,31
1200,150,100,0.009900990099009901,0.3,31
1200,150,100,0.009900990099009901,0.35000000000000003,31
1200,150,100,0.009900990099009901,0.4,31
1200,150,100,0.009900990099009901,0.45,31
1200,150,100,0.019801980198019802,0,32
1200,150,100,0.019801980198019802,0.05,32
1200,150,100,0.009900990099009901,0.09999999999999999,32
1200,150,100,0.009900990099009901,0.15000000000000002,32
1200,150,100,0.009900990099009901,0.2,32
1200,150,100,0.009900990099009901,0.25,32
1200,150,100,0.009900990099009901,0.3,32
1200,150,100,0.009900990099009901,0.35000000000000003,32
1200,150,100,0.009900990099009901,0.4,32
1200,150,100,0.009900990099009901,0.45,32
1200,150,100,0.31683168316831684,0,33
1200,150,100,0.45544554455445546,0.05,33
1200,150,100,0.12871287128712872,0.09999999999999999,33
1200,150,100,0.019801980198019802,0.15000000000000002,33
1200,150,100,0.009900990099009901,0.2,33
1200,150,100,0.009900990099009901,0.25,33
1200,150,100,0.009900990099009901,0.3,33
1200,150,100,0.009900990099009901,0.35000000000000003,33
1200,150,100,0.009900990099009901,0.4,33
1200,150,100,0.009900990099009901,0.45,33
1200,150,100,0.019801980198019802,0,34
1200,150,100,0.22772277227722773,0.05,34
1200,150,100,0.0297029702970297,0.09999999999999999,34
1200,150,100,0.009900990099009901,0.15000000000000002,34
1200,150,100,0.009900990099009901,0.2,34
1200,150,100,0.009900990099009901,0.25,34
1200,150,100,0.009900990099009901,0.3,34
1200,150,100,0.009900990099009901,0.35000000000000003,34
1200,150,100,0.009900990099009901,0.4,34
1200,150,100,0.009900990099009901,0.45,34
1200,150,100,0.297029702970297,0,35
1200,150,100,0.04950495049504951,0.05,35
1200,150,100,0.009900990099009901,0.09999999999999999,35
1200,150,100,0.009900990099009901,0.15000000000000002,35
1200,150,100,0.009900990099009901,0.2,35
1200,150,100,0.009900990099009901,0.25,35
1200,150,100,0.009900990099009901,0.3,35
1200,150,100,0.009900990099009901,0.35000000000000003,35
1200,150,100,0.009900990099009901,0.4,35
1200,150,100,0.009900990099009901,0.45,35
1200,150,100,0.25742574257425743,0,36
1200,150,100,0.12871287128712872,0.05,36
1200,150,100,0.009900990099009901,0.09999999999999999,36
1200,150,100,0.009900990099009901,0.15000000000000002,36
1200,150,100,0.009900990099009901,0.2,36
1200,150,100,0.009900990099009901,0.25,36
1200,150,100,0.009900990099009901,0.3,36
1200,150,100,0.009900990099009901,0.35000000000000003,36
1200,150,100,0.009900990099009901,0.4,36
1200,150,100,0.009900990099009901,0.45,36
1200,150,100,0.5841584158415841,0,37
1200,150,100,0.009900990099009901,0.05,37
1200,150,100,0.009900990099009901,0.09999999999999999,37
1200,150,100,0.009900990099009901,0.15000000000000002,37
1200,150,100,0.009900990099009901,0.2,37
1200,150,100,0.009900990099009901,0.25,37
1200,150,100,0.009900990099009901,0.3,37
1200,150,100,0.009900990099009901,0.35000000000000003,37
1200,150,100,0.009900990099009901,0.4,37
1200,150,100,0.009900990099009901,0.45,37
1200,150,100,0.13861386138613863,0,38
1200,150,100,0.15841584158415842,0.05,38
1200,150,100,0.009900990099009901,0.09999999999999999,38
1200,150,100,0.009900990099009901,0.15000000000000002,38
1200,150,100,0.009900990099009901,0.2,38
1200,150,100,0.009900990099009901,0.25,38
1200,150,100,0.009900990099009901,0.3,38
1200,150,100,0.009900990099009901,0.35000000000000003,38
1200,150,100,0.009900990099009901,0.4,38
1200,150,100,0.009900990099009901,0.45,38
1200,150,100,0.6336633663366337,0,39
1200,150,100,0.10891089108910891,0.05,39
1200,150,100,0.009900990099009901,0.09999999999999999,39
1200,150,100,0.009900990099009901,0.15000000000000002,39
1200,150,100,0.009900990099009901,0.2,39
1200,150,100,0.009900990099009901,0.25,39
1200,150,100,0.009900990099009901,0.3,39
1200,150,100,0.009900990099009901,0.35000000000000003,39
1200,150,100,0.009900990099009901,0.4,39
1200,150,100,0.009900990099009901,0.45,39
1200,150,100,0.3465346534653465,0,40
1200,150,100,0.07920792079207921,0.05,40
1200,150,100,0.009900990099009901,0.09999999999999999,40
1200,150,100,0.009900990099009901,0.15000000000000002,40
1200,150,100,0.009900990099009901,0.2,40
1200,150,100,0.009900990099009901,0.25,40
1200,150,100,0.009900990099009901,0.3,40
1200,150,100,0.009900990099009901,0.35000000000000003,40
1200,150,100,0.009900990099009901,0.4,40
1200,150,100,0.009900990099009901,0.45,40
1200,150,100,0.12871287128712872,0,41
1200,150,100,0.10891089108910891,0.05,41
1200,150,100,0.039603960396039604,0.09999999999999999,41
1200,150,100,0.009900990099009901,0.15000000000000002,41
1200,150,100,0.009900990099009901,0.2,41
1200,150,100,0.009900990099009901,0.25,41
1200,150,100,0.009900990099009901,0.3,41
1200,150,100,0.009900990099009901,0.35000000000000003,41
1200,150,100,0.009900990099009901,0.4,41
1200,150,100,0.009900990099009901,0.45,41
1200,150,100,0.5544554455445545,0,42
1200,150,100,0.37623762376237624,0.05,42
1200,150,100,0.09900990099009901,0.09999999999999999,42
1200,150,100,0.009900990099009901,0.15000000000000002,42
1200,150,100,0.009900990099009901,0.2,42
1200,150,100,0.009900990099009901,0.25,42
1200,150,100,0.009900990099009901,0.3,42
1200,150,100,0.009900990099009901,0.35000000000000003,42
1200,150,100,0.009900990099009901,0.4,42
1200,150,100,0.009900990099009901,0.45,42
1200,150,100,0.48514851485148514,0,43
1200,150,100,0.18811881188118812,0.05,43
1200,150,100,0.009900990099009901,0.09999999999999999,43
1200,150,100,0.009900990099009901,0.15000000000000002,43
1200,150,100,0.009900990099009901,0.2,43
1200,150,100,0.009900990099009901,0.25,43
1200,150,100,0.009900990099009901,0.3,43
1200,150,100,0.009900990099009901,0.35000000000000003,43
1200,150,100,0.009900990099009901,0.4,43
1200,150,100,0.009900990099009901,0.45,43
1200,150,100,0.1782178217821782,0,44
1200,150,100,0.04950495049504951,0.05,44
1200,150,100,0.009900990099009901,0.09999999999999999,44
1200,150,100,0.009900990099009901,0.15000000000000002,44
1200,150,100,0.009900990099009901,0.2,44
1200,150,100,0.009900990099009901,0.25,44
1200,150,100,0.009900990099009901,0.3,44
1200,150,100,0.009900990099009901,0.35000000000000003,44
1200,150,100,0.009900990099009901,0.4,44
1200,150,100,0.009900990099009901,0.45,44
1200,150,100,0.0891089108910891,0,45
1200,150,100,0.04950495049504951,0.05,45
1200,150,100,0.019801980198019802,0.09999999999999999,45
1200,150,100,0.009900990099009901,0.15000000000000002,45
1200,150,100,0.009900990099009901,0.2,45
1200,150,100,0.009900990099009901,0.25,45
1200,150,100,0.009900990099009901,0.3,45
1200,150,100,0.009900990099009901,0.35000000000000003,45
1200,150,100,0.009900990099009901,0.4,45
1200,150,100,0.009900990099009901,0.45,45
1200,150,100,0.297029702970297,0,46
1200,150,100,0.09900990099009901,0.05,46
1200,150,100,0.009900990099009901,0.09999999999999999,46
1200,150,100,0.009900990099009901,0.15000000000000002,46
1200,150,100,0.009900990099009901,0.2,46
1200,150,100,0.009900990099009901,0.25,46
1200,150,100,0.009900990099009901,0.3,46
1200,150,100,0.009900990099009901,0.35000000000000003,46
1200,150,100,0.009900990099009901,0.4,46
1200,150,100,0.009900990099009901,0.45,46
1200,150,100,0.1485148514851485,0,47
1200,150,100,0.10891089108910891,0.05,47
1200,150,100,0.009900990099009901,0.09999999999999999,47
1200,150,100,0.009900990099009901,0.15000000000000002,47
1200,150,100,0.009900990099009901,0.2,47
1200,150,100,0.009900990099009901,0.25,47
1200,150,100,0.009900990099009901,0.3,47
1200,150,100,0.009900990099009901,0.35000000000000003,47
1200,150,100,0.009900990099009901,0.4,47
1200,150,100,0.009900990099009901,0.45,47
1200,150,100,0.7821782178217822,0,48
1200,150,100,0.7722772277227723,0.05,48
1200,150,100,0.44554455445544555,0.09999999999999999,48
1200,150,100,0.1782178217821782,0.15000000000000002,48
1200,150,100,0.009900990099009901,0.2,48
1200,150,100,0.009900990099009901,0.25,48
1200,150,100,0.009900990099009901,0.3,48
1200,150,100,0.009900990099009901,0.35000000000000003,48
1200,150,100,0.009900990099009901,0.4,48
1200,150,100,0.009900990099009901,0.45,48
1200,150,100,0.594059405940594,0,49
1200,150,100,0.009900990099009901,0.05,49
1200,150,100,0.009900990099009901,0.09999999999999999,49
1200,150,100,0.009900990099009901,0.15000000000000002,49
